学校招生代码,学校名称,专业招生代码,专业名称,计划,语种,学制,学费
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,10,金融学类(中外合作办学)(金融学)(只招有专业志愿的考生；要求英语成绩不低于105分),86,不限,4,33000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,70,工商管理类(中外合作办学)(会计学)(只招有专业志愿的考生；要求英语成绩不低于105分),135,不限,4,33000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,71,工商管理类(中外合作办学)(国际商务)(只招有专业志愿的考生；要求英语成绩不低于105分),40,不限,4,33000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 , 	0852 ,	辽宁大学 (沈阳),	112 , , , 
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,72,工商管理类(中外合作办学)(工商管理)(只招有专业志愿的考生；要求英语成绩不低于105分),27,不限,4,38000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,73,工商管理类(中外合作办学)(市场营销)(只招有专业志愿的考生；要求英语成绩不低于105分),12,不限,4,38000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,74,工商管理类(中外合作办学)(会计学)(只招有专业志愿的考生；要求英语成绩不低于105分),73,不限,4,38000
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 , 	0853 ,	辽宁大学,	100 , , , 
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,24,日语,40,不限,4,5200
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,27,商务英语,60,英语,4,5200
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 , 	0855 ,	辽宁大学 (沈阳),	40 , , , 
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,	06,财政学,4,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,12,法学,3,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,41,化学类(化学、应用化学),5,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,48,测控技术与仪器,4,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,50,无机非金属材料工程,4,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,51,电气工程及其自动化,4,不限,4,5200
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,56,计算机类(计算机科学与技术、软件工程、数据科学与大数据技术),8,不限,4,5200
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,59,制药工程,4,不限,4,4600
 	0850 ,	辽宁大学 (沈阳)  理工——普通类本科批 ,64,工程管理,4,不限,4,4600
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	01,国际经济与贸易,30,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	02,金融学,53,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	03,英语,20,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	04,商务英语,10,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	05,日语,40,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	06,俄语,7,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	07,会计学,73,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	08,财务管理,52,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	09,资产评估,16,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0A,市场营销,18,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0B,人力资源管理,23,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0C,旅游管理,22,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0D,会展经济与管理,24,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0F,物流管理,34,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0G,电子商务,20,不限,4,20000
 	0857 ,	辽宁对外经贸学院 (大连)  理工——普通类本科批 ,	0H,信息管理与信息系统,40,不限,4,20000
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	01,采矿工程(只招男生)(阜新校区),5,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	02,矿物加工工程(阜新校区),5,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	03,地质工程(阜新校区),5,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	04,资源勘查工程(阜新校区),5,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	05,安全工程(葫芦岛校区),95,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	06,测绘类(测绘工程、遥感科学与技术)(阜新校区),79,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	07,地理信息科学(阜新校区),14,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	08,理论与应用力学(阜新校区),3,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,10,机械工程(阜新校区),98,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,11,机械设计制造及其自动化(阜新校区),112,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,12,机械电子工程(阜新校区),58,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,13,工业设计(阜新校区),42,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,14,车辆工程(阜新校区),55,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,15,能源与动力工程(阜新校区),49,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,17,金融学(葫芦岛校区),13,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,18,信息管理与信息系统(葫芦岛校区),29,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,19,工程管理(葫芦岛校区),68,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,20,工商管理(葫芦岛校区),38,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,21,会计学(葫芦岛校区),22,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,22,财务管理(葫芦岛校区),30,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,23,土木工程(阜新校区),82,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,24,建筑环境与能源应用工程(阜新校区),22,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,25,给排水科学与工程(阜新校区),26,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,26,城市地下空间工程(阜新校区),23,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,27,道路桥梁与渡河工程(阜新校区),24,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,28,建筑学(阜新校区),32,不限,5,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,29,交通工程(阜新校区),27,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,30,电气工程及其自动化(葫芦岛校区),132,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,31,自动化(葫芦岛校区),79,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,32,测控技术与仪器(葫芦岛校区),32,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,33,智能电网信息工程(葫芦岛校区),62,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,34,电气工程与智能控制(葫芦岛校区),50,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,35,电子信息工程(葫芦岛校区),50,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,36,电子科学与技术(葫芦岛校区),39,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,37,通信工程(葫芦岛校区),64,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,38,计算机科学与技术(葫芦岛校区),147,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,39,材料成型及控制工程(阜新校区),25,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,40,材料类(金属材料工程、无机非金属材料工程、焊接技术与工程)(阜新校区),39,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,41,环境工程(阜新校区),55,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,42,水土保持与荒漠化防治(阜新校区),6,不限,4,4000
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,43,数学类(信息与计算科学、数学与应用数学)(阜新校区),56,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,44,生物工程(阜新校区),24,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,47,电子商务(葫芦岛校区),29,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,48,市场营销(葫芦岛校区),23,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,49,法学(阜新校区),15,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,50,行政管理(阜新校区),3,不限,4,4000
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,51,劳动与社会保障(阜新校区),10,不限,4,4000
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,52,英语(阜新校区),12,英语,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,53,广播电视学(阜新校区),10,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,54,能源化学工程(葫芦岛校区),10,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,60,采矿工程（创新实验班）(只招男生)(阜新校区),5,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,61,安全工程（创新实验班）(葫芦岛校区),30,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,62,测绘类（创新实验班）(测绘工程、遥感科学与技术)(阜新校区),30,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,63,工程力学（创新实验班）(阜新校区),30,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,64,机械工程（创新实验班）(阜新校区),30,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,65,土木工程（创新实验班）(阜新校区),32,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,66,材料类（创新实验班）(金属材料工程、无机非金属材料工程、焊接技术与工程)(阜新校区),15,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 , 	0859 ,	辽宁工程技术大学  理工——普通类本科批 ,	521 , , , 
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,45,软件工程(后两年学费13000元/年)(葫芦岛校区),355,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,46,网络工程(后两年学费13000元/年)(葫芦岛校区),106,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,67,软件工程(创新实验班)(后两年学费13000元/年)(葫芦岛校区),60,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 , 	0860 ,	辽宁工程技术大学,	90 , , , 
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	05,安全工程(葫芦岛校区),10,不限,4,3800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,	06,测绘类(测绘工程、遥感科学与技术)(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,11,机械设计制造及其自动化(阜新校区),10,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,12,机械电子工程(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,19,工程管理(葫芦岛校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,23,土木工程(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,27,道路桥梁与渡河工程(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,30,电气工程及其自动化(葫芦岛校区),5,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,31,自动化(葫芦岛校区),10,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,34,电气工程与智能控制(葫芦岛校区),5,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,37,通信工程(葫芦岛校区),5,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,38,计算机科学与技术(葫芦岛校区),5,不限,4,4800
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,40,材料类(金属材料工程、无机非金属材料工程、焊接技术与工程)(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,41,环境工程(阜新校区),5,不限,4,4200
 	0858 ,	辽宁工程技术大学  理工——普通类本科批 ,43,数学类(信息与计算科学、数学与应用数学)(阜新校区),5,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	01,机械电子工程,72,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	02,机械设计制造及其自动化,95,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	03,过程装备与控制工程,48,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	04,工业工程,19,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	05,车辆工程,114,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	06,交通运输,33,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	07,物流工程,19,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	08,汽车服务工程,35,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,	09,材料科学与工程,64,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,10,材料成型及控制工程,54,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,11,焊接技术与工程,44,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,12,化学工程与工艺,62,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,13,应用化学,50,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,14,环境科学与工程,42,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,15,测控技术与仪器,41,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,16,自动化,51,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,17,电气工程及其自动化,105,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,18,电子信息工程,33,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,19,通信工程,35,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,20,计算机科学与技术,14,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,21,软件工程,65,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,22,物联网工程,46,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,23,工程管理,31,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,24,工程造价,41,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,25,市场营销,16,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,26,会计学,24,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,27,工商管理,15,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,28,金融学,17,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,29,经济统计学,39,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,30,国际经济与贸易(非英语语种考生慎报),18,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,31,建筑学,50,不限,5,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,36,风景园林,31,不限,4,4800
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,37,土木工程,96,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,38,建筑环境与能源应用工程,40,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,39,给排水科学与工程,42,不限,4,4200
 	0862 ,	辽宁工业大学 (锦州)  理工——普通类本科批 ,42,信息与计算科学,46,不限,4,4200
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	01,临床医学,50,不限,5,21000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	02,护理学,83,不限,4,20000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	03,医学影像学,20,不限,5,21000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	04,医学影像技术,15,不限,4,18000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	05,应用心理学,5,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	06,听力与言语康复学,25,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	07,眼视光学,90,不限,4,18000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	08,眼视光医学,30,不限,5,21000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,	09,公共事业管理,10,不限,4,14000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,10,药学,25,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,11,制药工程,25,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,12,药事管理,10,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,13,生物医学工程,20,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,14,医学信息工程,30,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,15,食品卫生与营养学,20,不限,4,16000
 	0866 ,	辽宁何氏医学院 (沈阳)  理工——普通类本科批 ,16,广告学,10,不限,4,14000
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,	01,材料化学,58,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,	06,无机非金属材料工程,66,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,	07,功能材料,41,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,	09,电气工程及其自动化,99,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,10,电子信息工程,61,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,11,通信工程,61,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,12,测控技术与仪器,61,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,13,计算机科学与技术(非英语语种考生慎报),39,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,15,能源化学工程,17,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,16,应用化学,69,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,17,生物工程,45,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,18,环境工程,45,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,19,法学,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,20,国际经济与贸易(非英语语种考生慎报),4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,21,金融学,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,22,光电信息科学与工程,22,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,23,"信息与计算科学(非英语语种考生慎报,数学单科成绩不低于90分)",40,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,24,应用物理学,13,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,25,工商管理,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,26,市场营销,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,27,旅游管理,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,28,会计学,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,29,财务管理,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,30,电子商务,4,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,34,机械电子工程,120,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,35,工业设计,25,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,36,机械工程,24,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,37,过程装备与控制工程,28,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,38,采矿工程,34,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,39,矿物加工工程,32,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,40,土木工程,62,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,41,道路桥梁与渡河工程,26,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,42,建筑环境与能源应用工程,50,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,43,测绘工程,51,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,44,英语,4,英语,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,45,金融工程,23,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,46,物联网工程(非英语语种考生慎报),23,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,47,建筑学(要求有一定的绘画基础),42,不限,5,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A1,材料科学与工程,85,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A2,冶金工程,77,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A3,材料成型及控制工程,54,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A4,能源与动力工程,72,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A5,自动化,68,不限,4,4800
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A6,化学工程与工艺,24,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,A7,机械设计制造及其自动化,77,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 , 	0873 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,	224 , , , 
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,31,软件工程(三四年学费每学年12700元，非英语语种考生慎报)(只招有专业志愿的考生),139,不限,4,4600
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,32,网络工程(三四年学费每学年12700元，非英语语种考生慎报)(只招有专业志愿的考生),85,不限,4,4600
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 , 	0875 ,	辽宁科技大学 (鞍山),	12 , , , 
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,AE,材料成型及控制工程,3,不限,4,4200
 	0872 ,	辽宁科技大学 (鞍山)  理工——普通类本科批 ,AF,化学工程与工艺,9,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	01,数据科学与大数据技术,36,不限,4,4800
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	02,计算机科学与技术,61,不限,4,4800
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	03,测控技术与仪器,42,不限,4,3900
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	04,机械设计制造及其自动化,77,不限,4,3900
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	05,汽车服务工程,37,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	06,机械工艺技术,25,不限,4,4800
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	07,电气工程及其自动化,45,不限,4,4600
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	08,通信工程,52,不限,4,4400
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,	09,自动化,49,不限,4,4400
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,10,机器人工程,36,不限,4,4800
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,11,物联网工程,36,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,12,采矿工程,18,不限,4,2500
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,13,土木工程,37,不限,4,3900
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,14,道路桥梁与渡河工程,16,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,15,测绘工程,42,不限,4,3900
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,16,工程造价,17,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,17,材料成型及控制工程,33,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,18,冶金工程,84,不限,4,3900
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,19,金属材料工程,31,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,20,应用化学,36,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,21,生物技术,21,不限,4,4200
 	0876 ,	辽宁科技学院 (本溪)  理工——普通类本科批 ,22,制药工程,42,不限,4,4200
