'Time','Province','City','Confirmed','Dead','Cured','Severe','Critical'
2020-02-14,天津市,滨海新区,3,0,0,0,0
2020-02-14,天津市,宁河,4,0,0,0,0
2020-02-14,天津市,津南,1,0,0,0,0
2020-02-14,天津市,武清,2,0,1,0,0
2020-02-14,天津市,北辰,6,0,1,0,0
2020-02-14,天津市,其他,6,0,1,0,0
2020-02-14,西藏,待明确地,1,0,0,0,0
2020-02-13,安徽省,合肥,166,0,0,0,0
2020-02-13,安徽省,蚌埠,149,0,0,0,0
2020-02-13,安徽省,阜阳,146,0,0,0,0
2020-02-13,安徽省,亳州,106,0,0,0,0
2020-02-13,安徽省,安庆,81,0,0,0,0
2020-02-13,安徽省,六安,61,0,0,0,0
2020-02-13,安徽省,宿州,39,0,0,0,0
2020-02-13,安徽省,马鞍山,34,0,0,0,0
2020-02-13,安徽省,芜湖,31,0,0,0,0
2020-02-13,安徽省,铜陵,28,0,0,0,0
2020-02-13,安徽省,淮北,25,0,0,0,0
2020-02-13,安徽省,淮南,23,0,0,0,0
2020-02-13,安徽省,池州,17,0,0,0,0
2020-02-13,安徽省,滁州,13,0,0,0,0
2020-02-13,安徽省,黄山,9,0,0,0,0
2020-02-13,安徽省,宣城,6,0,0,0,0
2020-02-13,澳门,澳门,10,0,0,0,0
2020-02-13,北京市,东城,12,0,0,0,0
2020-02-13,北京市,西城,46,0,0,0,0
2020-02-13,北京市,朝阳,58,0,0,0,0
2020-02-13,北京市,海淀,58,0,0,0,0
2020-02-13,北京市,丰台,36,0,0,0,0
2020-02-13,北京市,石景山,14,0,0,0,0
2020-02-13,北京市,门头沟,3,0,0,0,0
2020-02-13,北京市,房山,14,0,0,0,0
2020-02-13,北京市,通州,17,0,0,0,0
2020-02-13,北京市,顺义,10,0,0,0,0
2020-02-13,北京市,昌平,24,0,0,0,0
2020-02-13,北京市,大兴,39,0,0,0,0
2020-02-13,北京市,怀柔,7,0,0,0,0
2020-02-13,北京市,密云,7,0,0,0,0
2020-02-13,北京市,延庆,1,0,0,0,0
2020-02-13,广东省,深圳,400,0,0,0,0
2020-02-13,广东省,广州,328,0,0,0,0
2020-02-13,广东省,珠海,91,0,0,0,0
2020-02-13,广东省,佛山,82,0,0,0,0
2020-02-13,广东省,东莞,73,0,0,0,0
2020-02-13,广东省,中山,64,0,0,0,0
2020-02-13,广东省,惠州,56,0,0,0,0
2020-02-13,广东省,汕头,25,0,0,0,0
2020-02-13,广东省,江门,22,0,0,0,0
2020-02-13,广东省,湛江,22,0,0,0,0
2020-02-13,广东省,肇庆,17,0,0,0,0
2020-02-13,广东省,梅州,14,0,0,0,0
2020-02-13,广东省,阳江,13,0,0,0,0
2020-02-13,广东省,茂名,13,0,0,0,0
2020-02-13,广东省,清远,12,0,0,0,0
2020-02-13,广东省,揭阳,8,0,0,0,0
2020-02-13,广东省,韶关,8,0,0,0,0
2020-02-13,广东省,汕尾,5,0,0,0,0
2020-02-13,广东省,潮州,5,0,0,0,0
2020-02-13,广东省,河源,3,0,0,0,0
2020-02-13,广西,南宁,47,0,0,0,0
2020-02-13,广西,柳州,22,0,0,0,0
2020-02-13,广西,桂林,31,0,0,0,0
2020-02-13,广西,梧州,5,0,0,0,0
2020-02-13,广西,北海,40,0,0,0,0
2020-02-13,广西,防城港,17,0,0,0,0
2020-02-13,广西,钦州,8,0,0,0,0
2020-02-13,广西,贵港,8,0,0,0,0
2020-02-13,广西,玉林,9,0,0,0,0
2020-02-13,广西,百色,3,0,0,0,0
2020-02-13,广西,贺州,4,0,0,0,0
2020-02-13,广西,河池,21,0,0,0,0
2020-02-13,广西,来宾,11,0,0,0,0
2020-02-13,贵州省,贵阳,34,0,0,0,0
2020-02-13,贵州省,遵义,28,0,0,0,0
2020-02-13,贵州省,六盘水,10,0,0,0,0
2020-02-13,贵州省,安顺,4,0,0,0,0
2020-02-13,贵州省,毕节,23,0,0,0,0
2020-02-13,贵州省,铜仁,10,0,0,0,0
2020-02-13,贵州省,黔东南州,10,0,0,0,0
2020-02-13,贵州省,黔南州,17,0,0,0,0
2020-02-13,贵州省,黔西南州,4,0,0,0,0
2020-02-13,海南省,海口,29,0,0,0,0
2020-02-13,海南省,三亚,54,0,0,0,0
2020-02-13,海南省,儋州,15,0,0,0,0
2020-02-13,海南省,文昌,3,0,0,0,0
2020-02-13,海南省,琼海,6,0,0,0,0
2020-02-13,海南省,东方,3,0,0,0,0
2020-02-13,海南省,万宁,13,0,0,0,0
2020-02-13,海南省,澄迈,8,0,0,0,0
2020-02-13,海南省,临高,6,0,0,0,0
2020-02-13,海南省,昌江,7,0,0,0,0
2020-02-13,海南省,陵水,4,0,0,0,0
2020-02-13,海南省,定安,3,0,0,0,0
2020-02-13,海南省,保亭,3,0,0,0,0
2020-02-13,海南省,乐东,2,0,0,0,0
2020-02-13,海南省,琼中,1,0,0,0,0
2020-02-13,河北省,沧州,45,2,12,3,0
2020-02-13,河北省,唐山,43,0,4,3,0
2020-02-13,河北省,张家口,31,0,4,3,0
2020-02-13,河北省,保定,31,0,11,1,0
2020-02-13,河北省,邯郸,31,0,7,2,0
2020-02-13,河北省,廊坊,29,0,12,1,0
2020-02-13,河北省,石家庄,27,0,4,1,0
2020-02-13,河北省,邢台,22,1,8,1,0
2020-02-13,河北省,秦皇岛,9,0,2,2,0
2020-02-13,河北省,衡水,8,0,4,1,0
2020-02-13,河北省,承德,7,0,1,1,0
2020-02-13,河南省,信阳,243,0,0,0,0
2020-02-13,河南省,南阳,146,0,0,0,0
2020-02-13,河南省,郑州,142,0,0,0,0
2020-02-13,河南省,驻马店,137,0,0,0,0
2020-02-13,河南省,商丘,88,0,0,0,0
2020-02-13,河南省,周口,69,0,0,0,0
2020-02-13,河南省,平顶山,57,0,0,0,0
2020-02-13,河南省,新乡,55,0,0,0,0
2020-02-13,河南省,安阳,50,0,0,0,0
2020-02-13,河南省,许昌,37,0,0,0,0
2020-02-13,河南省,漯河,33,0,0,0,0
2020-02-13,河南省,洛阳,30,0,0,0,0
2020-02-13,河南省,焦作,29,0,0,0,0
2020-02-13,河南省,开封,25,0,0,0,0
2020-02-13,河南省,鹤壁,19,0,0,0,0
2020-02-13,河南省,濮阳,13,0,0,0,0
2020-02-13,河南省,三门峡,7,0,0,0,0
2020-02-13,河南省,济源示范,4,0,0,0,0
2020-02-13,湖北省,武汉,32767,1124,0,0,0
2020-02-13,湖北省,黄石,943,11,0,0,0
2020-02-13,湖北省,十堰,586,2,0,0,0
2020-02-13,湖北省,襄阳,1111,16,0,0,0
2020-02-13,湖北省,宜昌,877,15,0,0,0
2020-02-13,湖北省,荆州,1447,31,0,0,0
2020-02-13,湖北省,荆门,901,25,0,0,0
2020-02-13,湖北省,鄂州,1125,32,0,0,0
2020-02-13,湖北省,孝感,3009,57,0,0,0
2020-02-13,湖北省,黄冈,2791,59,0,0,0
2020-02-13,湖北省,咸宁,732,8,0,0,0
2020-02-13,湖北省,随州,1206,16,0,0,0
2020-02-13,湖北省,恩施州,237,4,0,0,0
2020-02-13,湖北省,仙桃,500,17,0,0,0
2020-02-13,湖北省,天门,416,10,0,0,0
2020-02-13,湖北省,潜江,104,5,0,0,0
2020-02-13,湖北省,神农架林区,10,0,0,0,0
2020-02-13,湖南省,长沙,228,0,57,18,0
2020-02-13,湖南省,衡阳,45,0,23,4,0
2020-02-13,湖南省,株洲,75,0,14,6,0
2020-02-13,湖南省,湘潭,32,0,12,4,0
2020-02-13,湖南省,邵阳,99,1,33,4,0
2020-02-13,湖南省,岳阳,148,1,42,3,0
2020-02-13,湖南省,常德,77,0,24,4,0
2020-02-13,湖南省,张家界,5,0,3,0,0
2020-02-13,湖南省,益阳,59,0,22,7,0
2020-02-13,湖南省,郴州,38,0,15,2,0
2020-02-13,湖南省,永州,43,0,18,3,0
2020-02-13,湖南省,怀化,39,0,21,1,0
2020-02-13,湖南省,娄底,72,0,22,4,0
2020-02-13,湖南省,湘西自治州,8,0,6,0,0
2020-02-13,江苏省,南京,91,0,26,0,0
2020-02-13,江苏省,无锡,51,0,9,0,0
2020-02-13,江苏省,徐州,76,0,17,0,1
2020-02-13,江苏省,常州,43,0,11,0,0
2020-02-13,江苏省,苏州,85,0,17,0,0
2020-02-13,江苏省,南通,39,0,10,0,0
2020-02-13,江苏省,连云港,45,0,6,0,1
2020-02-13,江苏省,淮安,56,0,6,0,1
2020-02-13,江苏省,盐城,26,0,6,0,1
2020-02-13,江苏省,扬州,20,0,6,0,0
2020-02-13,江苏省,镇江,12,0,2,0,0
2020-02-13,江苏省,泰州,37,0,15,0,0
2020-02-13,江苏省,宿迁,12,0,6,0,0
2020-02-13,江西省,南昌,217,0,67,0,0
2020-02-13,江西省,新余,124,0,31,0,0
2020-02-13,江西省,上饶,122,0,18,0,0
2020-02-13,江西省,九江,114,0,16,0,0
2020-02-13,江西省,宜春,101,0,18,0,0
2020-02-13,江西省,赣州,76,0,12,0,0
2020-02-13,江西省,抚州,71,0,14,0,0
2020-02-13,江西省,萍乡,31,0,2,0,0
2020-02-13,江西省,吉安,20,0,6,0,0
2020-02-13,江西省,鹰潭,18,0,2,0,0
2020-02-13,江西省,景德镇,5,0,1,0,0
2020-02-13,江西省,赣江新区,1,0,0,0,0
2020-02-13,辽宁省,沈阳,28,0,0,0,0
2020-02-13,辽宁省,大连,17,0,0,0,0
2020-02-13,辽宁省,鞍山,3,0,0,0,0
2020-02-13,辽宁省,本溪,3,0,0,0,0
2020-02-13,辽宁省,丹东,7,0,0,0,0
2020-02-13,辽宁省,锦州,12,0,0,0,0
2020-02-13,辽宁省,营口,1,0,0,0,0
2020-02-13,辽宁省,阜新,8,0,0,0,0
2020-02-13,辽宁省,辽阳,3,0,0,0,0
2020-02-13,辽宁省,铁岭,7,0,0,0,0
2020-02-13,辽宁省,朝阳,6,0,0,0,0
2020-02-13,辽宁省,盘锦,11,0,0,0,0
2020-02-13,辽宁省,葫芦岛,11,0,0,0,0
2020-02-13,青海省,西宁,15,0,0,0,0
2020-02-13,青海省,海北州,3,0,0,0,0
2020-02-13,陕西省,西安,114,0,0,0,0
2020-02-13,陕西省,宝鸡,13,0,0,0,0
2020-02-13,陕西省,咸阳,17,0,0,0,0
2020-02-13,陕西省,铜川,8,0,0,0,0
2020-02-13,陕西省,渭南,14,0,0,0,0
2020-02-13,陕西省,延安,8,0,0,0,0
2020-02-13,陕西省,榆林,3,0,0,0,0
2020-02-13,陕西省,汉中,21,0,0,0,0
2020-02-13,陕西省,安康,22,0,0,0,0
2020-02-13,陕西省,商洛,7,0,0,0,0
2020-02-13,陕西省,杨凌示范,1,0,0,0,0
2020-02-13,新疆,乌鲁木齐,21,0,0,0,0
2020-02-13,新疆,伊犁州,13,0,0,0,0
2020-02-13,新疆,昌吉州,4,0,0,0,0
2020-02-13,新疆,巴州,3,0,0,0,0
2020-02-13,新疆,兵团第四师,10,0,0,0,0
2020-02-13,新疆,兵团第六师五家渠,1,0,0,0,0
2020-02-13,新疆,兵团第八师石河子,1,0,0,0,0
2020-02-13,新疆,兵团第九师,4,0,0,0,0
2020-02-13,新疆,兵团第十二师,1,0,0,0,0
2020-02-13,云南省,昆明,48,0,0,0,0
2020-02-13,云南省,昭通,19,0,0,0,0
2020-02-13,云南省,西双版纳州,15,0,0,0,0
2020-02-13,云南省,玉溪,14,0,0,0,0
2020-02-13,云南省,曲靖,13,0,0,0,0
2020-02-13,云南省,大理州,13,0,0,0,0
2020-02-13,云南省,保山,9,0,0,0,0
2020-02-13,云南省,红河州,8,0,0,0,0
2020-02-13,云南省,丽江,7,0,0,0,0
2020-02-13,云南省,德宏州,5,0,0,0,0
2020-02-13,云南省,楚雄州,4,0,0,0,0
2020-02-13,云南省,普洱,4,0,0,0,0
2020-02-13,云南省,文山州,2,0,0,0,0
2020-02-13,云南省,临沧,1,0,0,0,0
2020-02-13,浙江省,杭州,165,0,69,18,0
2020-02-13,浙江省,宁波,153,0,35,11,0
2020-02-13,浙江省,温州,496,0,140,23,0
2020-02-13,浙江省,湖州,10,0,4,1,0
2020-02-13,浙江省,嘉兴,42,0,8,5,0
2020-02-13,浙江省,绍兴,42,0,16,8,0
2020-02-13,浙江省,金华,55,0,24,5,0
2020-02-13,浙江省,衢州,21,0,8,3,0
2020-02-13,浙江省,舟山,10,0,5,1,0
2020-02-13,浙江省,台州,144,0,49,5,0
2020-02-13,浙江省,丽水,17,0,9,1,0
2020-02-13,宁夏,银川,32,0,12,0,0
2020-02-13,宁夏,石嘴山,1,0,1,0,0
2020-02-13,宁夏,吴忠,25,0,6,0,0
2020-02-13,宁夏,固原,5,0,2,0,0
2020-02-13,宁夏,中卫,3,0,2,0,0
2020-02-13,宁夏,宁东,1,0,1,0,0
2020-02-13,山东省,济南,47,0,11,1,0
2020-02-13,山东省,青岛,53,1,15,1,0
2020-02-13,山东省,淄博,26,0,1,1,1
2020-02-13,山东省,枣庄,23,0,4,0,1
2020-02-13,山东省,烟台,46,0,10,4,0
2020-02-13,山东省,潍坊,41,0,6,2,1
2020-02-13,山东省,济宁,46,0,14,1,0
2020-02-13,山东省,泰安,32,0,4,0,1
2020-02-13,山东省,威海,38,0,9,1,1
2020-02-13,山东省,日照,15,0,2,0,0
2020-02-13,山东省,临沂,47,0,13,1,3
2020-02-13,山东省,德州,35,1,6,3,2
2020-02-13,山东省,聊城,38,0,3,1,0
2020-02-13,山东省,滨州,12,0,6,0,0
2020-02-13,山东省,菏泽,18,0,7,0,0
2020-02-13,上海市,其他,102,0,27,0,0
2020-02-13,上海市,浦东,56,0,0,0,0
2020-02-13,上海市,静安,16,0,3,0,0
2020-02-13,上海市,闵行,18,0,4,0,0
2020-02-13,上海市,长宁,13,0,3,0,0
2020-02-13,上海市,黄浦,6,0,1,0,0
2020-02-13,上海市,徐汇,17,0,2,0,0
2020-02-13,上海市,虹口,7,0,2,0,0
2020-02-13,上海市,宝山,20,0,1,0,0
2020-02-13,上海市,奉贤,9,0,1,0,0
2020-02-13,上海市,松江,14,0,1,0,0
2020-02-13,上海市,普陀,11,0,0,0,0
2020-02-13,上海市,杨浦,9,0,0,0,0
2020-02-13,上海市,嘉定,9,0,1,0,0
2020-02-13,上海市,青浦,5,0,2,0,0
2020-02-13,上海市,金山,5,0,1,0,0
2020-02-13,上海市,崇明,3,0,0,0,0
2020-02-13,山西省,晋中,34,0,8,0,0
2020-02-13,山西省,运城,19,0,6,1,1
2020-02-13,山西省,大同,11,0,3,1,0
2020-02-13,山西省,吕梁,6,0,5,0,0
2020-02-13,山西省,太原,18,0,3,1,1
2020-02-13,山西省,朔州,7,0,2,1,1
2020-02-13,山西省,长治,8,0,0,1,0
2020-02-13,山西省,晋城,8,0,2,1,1
2020-02-13,山西省,忻州,7,0,0,2,0
2020-02-13,山西省,阳泉,4,0,0,1,0
2020-02-13,山西省,临汾,2,0,1,0,0
2020-02-13,四川省,成都,135,1,32,0,0
2020-02-13,四川省,南充,35,0,4,0,0
2020-02-13,四川省,广安,30,0,7,0,0
2020-02-13,四川省,绵阳,22,0,5,0,0
2020-02-13,四川省,内江,21,0,3,0,0
2020-02-13,四川省,自贡,9,0,2,0,0
2020-02-13,四川省,达州,36,0,5,0,0
2020-02-13,四川省,巴中,24,0,1,0,0
2020-02-13,四川省,攀枝花,13,0,9,0,0
2020-02-13,四川省,德阳,17,0,0,0,0
2020-02-13,四川省,宜宾,11,0,3,0,0
2020-02-13,四川省,泸州,19,0,2,0,0
2020-02-13,四川省,遂宁,10,0,4,0,0
2020-02-13,四川省,雅安,7,0,2,0,0
2020-02-13,四川省,甘孜州,43,0,3,0,0
2020-02-13,四川省,凉山州,10,0,3,0,0
2020-02-13,四川省,广元,6,0,1,0,0
2020-02-13,四川省,乐山,3,0,2,0,0
2020-02-13,四川省,眉山,8,0,2,0,0
2020-02-13,四川省,资阳,3,0,2,0,0
2020-02-13,四川省,阿坝州,1,0,0,0,0
2020-02-13,天津市,河北,12,0,3,0,0
2020-02-13,天津市,河东,14,1,4,1,0
2020-02-13,天津市,河西,4,0,2,0,0
2020-02-13,天津市,和平,6,0,2,0,0
2020-02-13,天津市,南开,6,0,0,0,0
2020-02-13,天津市,宝坻,46,2,3,1,0
2020-02-13,天津市,东丽,4,0,1,0,0
2020-02-13,天津市,西青,4,0,2,0,0
2020-02-13,天津市,红桥,2,0,1,0,0
2020-02-13,天津市,滨海新区,3,0,0,0,0
2020-02-13,天津市,宁河,4,0,0,0,0
2020-02-13,天津市,津南,1,0,0,0,0
2020-02-13,天津市,武清,1,0,1,0,0
2020-02-13,天津市,北辰,6,0,1,0,0
2020-02-13,天津市,其他,6,0,1,0,0
2020-02-13,西藏,待明确地,1,0,0,0,0
2020-02-13,澳门,澳门,10,0,0,0,0
2020-02-12,安徽省,合肥,161,0,0,0,0
2020-02-12,安徽省,淮北,25,0,0,0,0
2020-02-12,安徽省,亳州,100,0,0,0,0
2020-02-12,安徽省,宿州,38,0,0,0,0
2020-02-12,安徽省,蚌埠,146,0,0,0,0
2020-02-12,安徽省,阜阳,142,0,0,0,0
2020-02-12,安徽省,淮南,23,0,0,0,0
2020-02-12,安徽省,滁州,13,0,0,0,0
2020-02-12,安徽省,六安,60,0,0,0,0
2020-02-12,安徽省,马鞍山,32,0,0,0,0
2020-02-12,安徽省,芜湖,31,0,0,0,0
2020-02-12,安徽省,宣城,6,0,0,0,0
2020-02-12,安徽省,铜陵,28,0,0,0,0
2020-02-12,安徽省,池州,16,0,0,0,0
2020-02-12,安徽省,安庆,80,0,0,0,0
2020-02-12,安徽省,黄山,9,0,0,0,0
2020-02-12,海南省,海口,29,0,0,0,0
2020-02-12,海南省,三亚,54,0,0,0,0
2020-02-12,海南省,儋州,15,0,0,0,0
2020-02-12,海南省,文昌,3,0,0,0,0
2020-02-12,海南省,琼海,6,0,0,0,0
2020-02-12,海南省,万宁,13,0,0,0,0
2020-02-12,海南省,东方,3,0,0,0,0
2020-02-12,海南省,澄迈,8,0,0,0,0
2020-02-12,海南省,临高,6,0,0,0,0
2020-02-12,海南省,昌江,7,0,0,0,0
2020-02-12,海南省,陵水,4,0,0,0,0
2020-02-12,海南省,定安,3,0,0,0,0
2020-02-12,海南省,保亭,3,0,0,0,0
2020-02-12,海南省,乐东,2,0,0,0,0
2020-02-12,海南省,琼中,1,0,0,0,0
2020-02-12,广东省,深圳,391,0,0,0,0
2020-02-12,广东省,广州,327,0,0,0,0
2020-02-12,广东省,珠海,89,0,0,0,0
2020-02-12,广东省,佛山,81,0,0,0,0
2020-02-12,广东省,东莞,70,0,0,0,0
2020-02-12,广东省,中山,64,0,0,0,0
2020-02-12,广东省,惠州,55,0,0,0,0
2020-02-12,广东省,汕头,25,0,0,0,0
2020-02-12,广东省,江门,22,0,0,0,0
2020-02-12,广东省,湛江,21,0,0,0,0
2020-02-12,广东省,肇庆,16,0,0,0,0
2020-02-12,广东省,阳江,13,0,0,0,0
2020-02-12,广东省,梅州,13,0,0,0,0
2020-02-12,广东省,茂名,13,0,0,0,0
2020-02-12,广东省,清远,12,0,0,0,0
2020-02-12,广东省,揭阳,8,0,0,0,0
2020-02-12,广东省,韶关,8,0,0,0,0
2020-02-12,广东省,汕尾,5,0,0,0,0
2020-02-12,广东省,潮州,5,0,0,0,0
2020-02-12,广东省,河源,3,0,0,0,0
2020-02-12,河北省,沧州,42,2,12,3,0
2020-02-12,河北省,唐山,35,0,3,3,0
2020-02-12,河北省,保定,31,0,11,1,0
2020-02-12,河北省,邯郸,31,0,5,2,0
2020-02-12,河北省,廊坊,29,0,8,1,0
2020-02-12,河北省,石家庄,27,0,3,1,0
2020-02-12,河北省,张家口,25,0,3,3,0
2020-02-12,河北省,邢台,21,1,5,1,0
2020-02-12,河北省,秦皇岛,9,0,1,2,0
2020-02-12,河北省,衡水,8,0,2,1,0
2020-02-12,河北省,承德,7,0,1,1,0
2020-02-12,湖北省,武汉,32767,1036,0,0,0
2020-02-12,湖北省,黄石,911,9,0,0,0
2020-02-12,湖北省,十堰,562,1,0,0,0
2020-02-12,湖北省,襄阳,1101,13,0,0,0
2020-02-12,湖北省,宜昌,810,11,0,0,0
2020-02-12,湖北省,荆州,1431,23,0,0,0
2020-02-12,湖北省,荆门,927,24,0,0,0
2020-02-12,湖北省,鄂州,1065,30,0,0,0
2020-02-12,湖北省,孝感,2874,49,0,0,0
2020-02-12,湖北省,黄冈,2662,58,0,0,0
2020-02-12,湖北省,咸宁,534,7,0,0,0
2020-02-12,湖北省,随州,1160,14,0,0,0
2020-02-12,湖北省,恩施州,229,4,0,0,0
2020-02-12,湖北省,仙桃,480,16,0,0,0
2020-02-12,湖北省,天门,362,10,0,0,0
2020-02-12,湖北省,潜江,94,5,0,0,0
2020-02-12,湖北省,神农架林区,10,0,0,0,0
2020-02-12,江西省,南昌,210,0,61,0,0
2020-02-12,江西省,新余,121,0,28,0,0
2020-02-12,江西省,上饶,119,0,17,0,0
2020-02-12,江西省,九江,109,0,14,0,0
2020-02-12,江西省,宜春,95,0,16,0,0
2020-02-12,江西省,赣州,76,0,10,0,0
2020-02-12,江西省,抚州,69,0,14,0,0
2020-02-12,江西省,萍乡,29,0,2,0,0
2020-02-12,江西省,吉安,20,0,5,0,0
2020-02-12,江西省,鹰潭,18,0,2,0,0
2020-02-12,江西省,景德镇,5,0,1,0,0
2020-02-12,江西省,赣江新区,1,0,0,0,0
2020-02-12,山东省,济南,47,0,7,1,0
2020-02-12,山东省,青岛,53,1,13,1,0
2020-02-12,山东省,淄博,23,0,1,1,1
2020-02-12,山东省,枣庄,23,0,4,0,1
2020-02-12,山东省,烟台,46,0,7,5,0
2020-02-12,山东省,潍坊,38,0,5,2,0
2020-02-12,山东省,济宁,43,0,12,1,0
2020-02-12,山东省,泰安,32,0,4,0,1
2020-02-12,山东省,威海,38,0,9,2,0
2020-02-12,山东省,日照,15,0,2,0,0
2020-02-12,山东省,临沂,45,0,12,1,3
2020-02-12,山东省,德州,35,1,6,3,2
2020-02-12,山东省,聊城,38,0,3,1,0
2020-02-12,山东省,滨州,12,0,6,0,0
2020-02-12,山东省,菏泽,18,0,7,0,0
2020-02-12,山西省,晋中,35,0,8,0,1
2020-02-12,山西省,运城,19,0,8,2,0
2020-02-12,山西省,大同,12,0,4,1,0
2020-02-12,山西省,吕梁,6,0,5,0,0
2020-02-12,山西省,太原,18,0,3,1,1
2020-02-12,山西省,朔州,7,0,2,1,1
2020-02-12,山西省,长治,8,0,0,1,0
2020-02-12,山西省,晋城,8,0,2,2,0
2020-02-12,山西省,忻州,7,0,0,2,0
2020-02-12,山西省,阳泉,4,0,0,1,0
2020-02-12,山西省,临汾,2,0,1,0,0
2020-02-12,天津市,河北,12,0,2,0,0
2020-02-12,天津市,河东,13,1,2,1,0
2020-02-12,天津市,河西,4,0,1,0,0
2020-02-12,天津市,和平,6,0,1,0,0
2020-02-12,天津市,南开,4,0,0,0,0
2020-02-12,天津市,宝坻,43,1,1,1,0
2020-02-12,天津市,东丽,4,0,0,0,0
2020-02-12,天津市,西青,4,0,2,0,0
2020-02-12,天津市,红桥,2,0,1,0,0
2020-02-12,天津市,滨海新区,3,0,0,0,0
2020-02-12,天津市,宁河,4,0,0,0,0
2020-02-12,天津市,津南,1,0,0,0,0
2020-02-12,天津市,武清,1,0,0,0,0
2020-02-12,天津市,北辰,5,0,0,0,0
2020-02-12,天津市,其他,6,0,1,0,0
2020-02-12,西藏,待明确地,1,0,0,0,0
2020-02-12,澳门,澳门,10,0,0,0,0
2020-02-12,广西,南宁,44,0,0,0,0
2020-02-12,广西,柳州,22,0,0,0,0
2020-02-12,广西,桂林,31,0,0,0,0
2020-02-12,广西,梧州,5,0,0,0,0
2020-02-12,广西,北海,39,0,0,0,0
2020-02-12,广西,防城港,17,0,0,0,0
2020-02-12,广西,钦州,8,0,0,0,0
2020-02-12,广西,贵港,8,0,0,0,0
2020-02-12,广西,玉林,9,0,0,0,0
2020-02-12,广西,百色,3,0,0,0,0
2020-02-12,广西,贺州,4,0,0,0,0
2020-02-12,广西,河池,21,0,0,0,0
2020-02-12,广西,来宾,11,0,0,0,0
2020-02-12,湖南省,长沙,228,0,57,18,0
2020-02-12,湖南省,衡阳,45,0,23,4,0
2020-02-12,湖南省,株洲,75,0,14,6,0
2020-02-12,湖南省,湘潭,32,0,12,4,0
2020-02-12,湖南省,邵阳,99,1,33,4,0
2020-02-12,湖南省,岳阳,148,1,42,3,0
2020-02-12,湖南省,常德,77,0,24,4,0
2020-02-12,湖南省,张家界,5,0,3,0,0
2020-02-12,湖南省,益阳,59,0,22,7,0
2020-02-12,湖南省,郴州,38,0,15,2,0
2020-02-12,湖南省,永州,43,0,18,3,0
2020-02-12,湖南省,怀化,39,0,21,1,0
2020-02-12,湖南省,娄底,72,0,22,4,0
2020-02-12,湖南省,湘西自治州,8,0,6,0,0
2020-02-12,上海市,其他,99,0,26,0,0
2020-02-12,上海市,浦东,56,0,0,0,0
2020-02-12,上海市,静安,16,0,3,0,0
2020-02-12,上海市,闵行,18,0,3,0,0
2020-02-12,上海市,长宁,13,0,3,0,0
2020-02-12,上海市,黄浦,6,0,1,0,0
2020-02-12,上海市,徐汇,17,0,2,0,0
2020-02-12,上海市,虹口,7,0,2,0,0
2020-02-12,上海市,宝山,20,0,0,0,0
2020-02-12,上海市,奉贤,9,0,1,0,0
2020-02-12,上海市,松江,14,0,1,0,0
2020-02-12,上海市,普陀,11,0,0,0,0
2020-02-12,上海市,杨浦,8,0,0,0,0
2020-02-12,上海市,嘉定,8,0,1,0,0
2020-02-12,上海市,青浦,5,0,2,0,0
2020-02-12,上海市,金山,3,0,0,0,0
2020-02-12,上海市,崇明,3,0,0,0,0
2020-02-12,四川省,成都,131,1,31,0,0
2020-02-12,四川省,南充,35,0,3,0,0
2020-02-12,四川省,广安,30,0,5,0,0
2020-02-12,四川省,绵阳,22,0,4,0,0
2020-02-12,四川省,内江,21,0,3,0,0
2020-02-12,四川省,自贡,9,0,2,0,0
2020-02-12,四川省,达州,36,0,5,0,0
2020-02-12,四川省,巴中,22,0,1,0,0
2020-02-12,四川省,攀枝花,13,0,8,0,0
2020-02-12,四川省,德阳,17,0,0,0,0
2020-02-12,四川省,宜宾,11,0,3,0,0
2020-02-12,四川省,泸州,19,0,2,0,0
2020-02-12,四川省,遂宁,10,0,4,0,0
2020-02-12,四川省,雅安,7,0,2,0,0
2020-02-12,四川省,甘孜州,37,0,3,0,0
2020-02-12,四川省,凉山州,10,0,1,0,0
2020-02-12,四川省,广元,6,0,1,0,0
2020-02-12,四川省,乐山,3,0,0,0,0
2020-02-12,四川省,眉山,8,0,1,0,0
2020-02-12,四川省,资阳,3,0,1,0,0
2020-02-12,四川省,阿坝州,1,0,0,0,0
2020-02-12,云南省,昆明,48,0,0,0,0
2020-02-12,云南省,西双版纳州,15,0,0,0,0
2020-02-12,云南省,昭通,14,0,0,0,0
2020-02-12,云南省,玉溪,14,0,0,0,0
2020-02-12,云南省,曲靖,13,0,0,0,0
2020-02-12,云南省,大理州,13,0,0,0,0
2020-02-12,云南省,保山,9,0,0,0,0
2020-02-12,云南省,红河州,7,0,0,0,0
2020-02-12,云南省,丽江,7,0,0,0,0
2020-02-12,云南省,德宏州,5,0,0,0,0
2020-02-12,云南省,楚雄州,4,0,0,0,0
2020-02-12,云南省,普洱,4,0,0,0,0
2020-02-12,云南省,文山州,2,0,0,0,0
2020-02-12,云南省,临沧,1,0,0,0,0
2020-02-12,北京市,东城,12,0,0,0,0
2020-02-12,北京市,西城,46,0,0,0,0
2020-02-12,北京市,朝阳,56,0,0,0,0
2020-02-12,北京市,海淀,56,0,0,0,0
2020-02-12,北京市,丰台,36,0,0,0,0
2020-02-12,北京市,石景山,13,0,0,0,0
2020-02-12,北京市,门头沟,3,0,0,0,0
